run_id,exp_id,model,accuracy,duration,when
6130,130,xgb,0.671,56.9,2025-01-05 06:10:00
6131,131,rf,0.759,98.3,2025-01-05 06:11:00
6132,132,rf,0.699,268.8,2025-01-05 06:12:00
6133,133,logreg,0.689,195.5,2025-01-05 06:13:00
6134,134,logreg,0.87,217.3,2025-01-05 06:14:00
6135,135,xgb,0.503,269.8,2025-01-05 06:15:00
6136,136,rf,0.92,244.2,2025-01-05 06:16:00
6137,137,xgb,0.877,186.7,2025-01-05 06:17:00
6138,138,logreg,0.797,287.0,2025-01-05 06:18:00
6139,139,rf,0.726,151.4,2025-01-05 06:19:00
6140,140,rf,0.673,178.4,2025-01-05 06:20:00
6141,141,xgb,0.765,90.4,2025-01-05 06:21:00
6142,142,logreg,0.587,203.0,2025-01-05 06:22:00
6143,143,xgb,0.844,113.7,2025-01-05 06:23:00
6144,144,logreg,0.762,229.4,2025-01-05 06:24:00
6145,145,svm,0.782,29.2,2025-01-05 06:25:00
6146,146,svm,0.72,93.1,2025-01-05 06:26:00
6147,147,xgb,0.668,67.8,2025-01-05 06:27:00
6148,148,svm,0.829,188.9,2025-01-05 06:28:00
6149,149,rf,0.874,221.7,2025-01-05 06:29:00
6150,150,xgb,0.784,182.7,2025-01-05 06:30:00
6151,151,logreg,0.631,143.1,2025-01-05 06:31:00
6152,152,logreg,0.707,296.6,2025-01-05 06:32:00
6153,153,svm,0.531,131.9,2025-01-05 06:33:00
6154,154,logreg,0.737,169.2,2025-01-05 06:34:00
6155,155,logreg,0.65,204.2,2025-01-05 06:35:00
6156,156,svm,0.774,206.0,2025-01-05 06:36:00
6157,157,svm,0.699,23.5,2025-01-05 06:37:00
6158,158,xgb,0.893,240.8,2025-01-05 06:38:00
6159,159,svm,0.555,139.2,2025-01-05 06:39:00
6160,160,svm,0.911,156.2,2025-01-05 06:40:00
6161,161,svm,0.601,220.2,2025-01-05 06:41:00
6162,162,rf,0.989,88.6,2025-01-05 06:42:00
6163,163,rf,0.63,95.5,2025-01-05 06:43:00
6164,164,xgb,0.825,154.9,2025-01-05 06:44:00
6165,165,logreg,0.929,98.7,2025-01-05 06:45:00
6166,166,xgb,0.558,266.4,2025-01-05 06:46:00
6167,167,rf,0.58,42.7,2025-01-05 06:47:00
6168,168,logreg,0.519,120.7,2025-01-05 06:48:00
6169,169,rf,0.509,163.8,2025-01-05 06:49:00
6170,170,svm,0.762,76.5,2025-01-05 06:50:00
6171,171,rf,0.877,1.2,2025-01-05 06:51:00
6172,172,xgb,0.929,241.5,2025-01-05 06:52:00
6173,173,svm,0.736,200.4,2025-01-05 06:53:00
6174,174,xgb,0.803,221.3,2025-01-05 06:54:00
6175,175,svm,0.908,223.3,2025-01-05 06:55:00
6176,176,rf,0.771,125.4,2025-01-05 06:56:00
6177,177,xgb,0.507,277.7,2025-01-05 06:57:00
6178,178,logreg,0.886,274.6,2025-01-05 06:58:00
6179,179,rf,0.5,14.7,2025-01-05 06:59:00
6180,180,svm,0.853,228.2,2025-01-05 07:00:00
6181,181,logreg,0.55,266.7,2025-01-05 07:01:00
6182,182,svm,0.816,6.2,2025-01-05 07:02:00
6183,183,svm,0.69,30.0,2025-01-05 07:03:00
6184,184,svm,0.876,58.3,2025-01-05 07:04:00
6185,185,logreg,0.98,199.8,2025-01-05 07:05:00
6186,186,svm,0.712,171.3,2025-01-05 07:06:00
6187,187,logreg,0.948,273.8,2025-01-05 07:07:00
6188,188,rf,0.76,49.4,2025-01-05 07:08:00
6189,189,rf,0.515,189.7,2025-01-05 07:09:00
6190,190,xgb,0.71,266.7,2025-01-05 07:10:00
6191,191,rf,0.523,82.1,2025-01-05 07:11:00
6192,192,svm,0.648,290.7,2025-01-05 07:12:00
6193,193,xgb,0.795,281.5,2025-01-05 07:13:00
6194,194,logreg,0.737,199.9,2025-01-05 07:14:00
6195,195,logreg,0.774,278.8,2025-01-05 07:15:00
6196,196,svm,0.581,282.1,2025-01-05 07:16:00
6197,197,logreg,0.569,233.7,2025-01-05 07:17:00
6198,198,rf,0.659,103.9,2025-01-05 07:18:00
6199,199,logreg,0.927,41.9,2025-01-05 07:19:00
6200,0,logreg,0.876,56.1,2025-01-05 07:20:00
6201,1,xgb,0.561,3.4,2025-01-05 07:21:00
6202,2,xgb,0.606,190.9,2025-01-05 07:22:00
6203,3,svm,0.715,9.8,2025-01-05 07:23:00
6204,4,logreg,0.651,270.3,2025-01-05 07:24:00
6205,5,svm,0.765,205.7,2025-01-05 07:25:00
6206,6,svm,0.682,67.6,2025-01-05 07:26:00
6207,7,logreg,0.66,29.8,2025-01-05 07:27:00
6208,8,xgb,0.762,94.4,2025-01-05 07:28:00
6209,9,logreg,0.907,290.9,2025-01-05 07:29:00
6210,10,svm,0.663,105.0,2025-01-05 07:30:00
6211,11,rf,0.581,248.8,2025-01-05 07:31:00
6212,12,rf,0.502,75.5,2025-01-05 07:32:00
6213,13,xgb,0.823,284.0,2025-01-05 07:33:00
6214,14,rf,0.955,234.0,2025-01-05 07:34:00
6215,15,xgb,0.952,192.4,2025-01-05 07:35:00
6216,16,logreg,0.742,128.3,2025-01-05 07:36:00
6217,17,svm,0.763,164.1,2025-01-05 07:37:00
6218,18,xgb,0.803,167.1,2025-01-05 07:38:00
6219,19,svm,0.772,52.1,2025-01-05 07:39:00
6220,20,svm,0.583,252.7,2025-01-05 07:40:00
6221,21,xgb,0.849,94.5,2025-01-05 07:41:00
6222,22,logreg,0.557,151.2,2025-01-05 07:42:00
6223,23,logreg,0.68,26.1,2025-01-05 07:43:00
6224,24,rf,0.527,275.0,2025-01-05 07:44:00
6225,25,rf,0.678,180.2,2025-01-05 07:45:00
6226,26,svm,0.72,92.9,2025-01-05 07:46:00
6227,27,logreg,0.613,110.5,2025-01-05 07:47:00
6228,28,xgb,0.675,43.2,2025-01-05 07:48:00
6229,29,logreg,0.928,219.8,2025-01-05 07:49:00
6230,30,svm,0.555,237.1,2025-01-05 07:50:00
6231,31,logreg,0.558,174.6,2025-01-05 07:51:00
6232,32,logreg,0.598,87.5,2025-01-05 07:52:00
6233,33,xgb,0.518,70.2,2025-01-05 07:53:00
6234,34,rf,0.609,38.3,2025-01-05 07:54:00
6235,35,xgb,0.706,262.3,2025-01-05 07:55:00
6236,36,rf,0.837,72.7,2025-01-05 07:56:00
6237,37,xgb,0.709,12.2,2025-01-05 07:57:00
6238,38,logreg,0.748,267.0,2025-01-05 07:58:00
6239,39,rf,0.673,53.1,2025-01-05 07:59:00
6240,40,logreg,0.596,86.3,2025-01-05 08:00:00
6241,41,logreg,0.59,205.6,2025-01-05 08:01:00
6242,42,svm,0.589,134.1,2025-01-05 08:02:00
6243,43,svm,0.7,249.7,2025-01-05 08:03:00
6244,44,xgb,0.954,219.0,2025-01-05 08:04:00
6245,45,logreg,0.898,235.5,2025-01-05 08:05:00
6246,46,rf,0.55,169.8,2025-01-05 08:06:00
6247,47,rf,0.675,206.0,2025-01-05 08:07:00
6248,48,xgb,0.643,260.9,2025-01-05 08:08:00
6249,49,logreg,0.543,144.3,2025-01-05 08:09:00
6250,50,logreg,0.957,178.2,2025-01-05 08:10:00
6251,51,logreg,0.789,20.5,2025-01-05 08:11:00
6252,52,svm,0.61,244.3,2025-01-05 08:12:00
6253,53,xgb,0.788,173.1,2025-01-05 08:13:00
6254,54,logreg,0.808,129.6,2025-01-05 08:14:00
6255,55,svm,0.526,176.7,2025-01-05 08:15:00
6256,56,rf,0.838,34.5,2025-01-05 08:16:00
6257,57,svm,0.735,173.7,2025-01-05 08:17:00
6258,58,xgb,0.908,205.4,2025-01-05 08:18:00
6259,59,svm,0.58,211.6,2025-01-05 08:19:00
6260,60,logreg,0.825,87.9,2025-01-05 08:20:00
6261,61,svm,0.583,89.1,2025-01-05 08:21:00
6262,62,svm,0.861,154.9,2025-01-05 08:22:00
6263,63,svm,0.803,281.8,2025-01-05 08:23:00
6264,64,logreg,0.786,132.0,2025-01-05 08:24:00
6265,65,svm,0.904,267.1,2025-01-05 08:25:00
6266,66,svm,0.811,171.7,2025-01-05 08:26:00
6267,67,xgb,0.963,222.8,2025-01-05 08:27:00
6268,68,rf,0.588,22.4,2025-01-05 08:28:00
6269,69,logreg,0.858,183.2,2025-01-05 08:29:00
6270,70,rf,0.902,90.5,2025-01-05 08:30:00
6271,71,xgb,0.813,272.3,2025-01-05 08:31:00
6272,72,logreg,0.94,139.2,2025-01-05 08:32:00
6273,73,svm,0.868,159.2,2025-01-05 08:33:00
6274,74,svm,0.953,243.5,2025-01-05 08:34:00
6275,75,svm,0.889,62.6,2025-01-05 08:35:00
6276,76,logreg,0.873,48.8,2025-01-05 08:36:00
6277,77,logreg,0.981,32.3,2025-01-05 08:37:00
6278,78,xgb,0.856,191.8,2025-01-05 08:38:00
6279,79,xgb,0.759,103.2,2025-01-05 08:39:00
6280,80,logreg,0.916,35.1,2025-01-05 08:40:00
6281,81,rf,0.783,183.3,2025-01-05 08:41:00
6282,82,logreg,0.909,24.9,2025-01-05 08:42:00
6283,83,svm,0.782,266.4,2025-01-05 08:43:00
6284,84,rf,0.862,185.5,2025-01-05 08:44:00
6285,85,xgb,0.908,134.1,2025-01-05 08:45:00
6286,86,rf,0.681,45.2,2025-01-05 08:46:00
6287,87,logreg,0.953,176.0,2025-01-05 08:47:00
6288,88,xgb,0.903,112.7,2025-01-05 08:48:00
6289,89,svm,0.865,162.0,2025-01-05 08:49:00
6290,90,rf,0.87,139.9,2025-01-05 08:50:00
6291,91,rf,0.877,201.0,2025-01-05 08:51:00
6292,92,xgb,0.562,119.0,2025-01-05 08:52:00
6293,93,rf,0.56,73.1,2025-01-05 08:53:00
6294,94,rf,0.505,287.6,2025-01-05 08:54:00
6295,95,xgb,0.918,295.4,2025-01-05 08:55:00
6296,96,svm,0.566,260.0,2025-01-05 08:56:00
6297,97,svm,0.559,217.3,2025-01-05 08:57:00
6298,98,rf,0.781,207.3,2025-01-05 08:58:00
6299,99,svm,0.905,239.5,2025-01-05 08:59:00
6300,100,rf,0.521,99.0,2025-01-05 09:00:00
6301,101,xgb,0.647,214.7,2025-01-05 09:01:00
6302,102,xgb,0.696,271.8,2025-01-05 09:02:00
6303,103,logreg,0.601,227.5,2025-01-05 09:03:00
6304,104,xgb,0.948,24.6,2025-01-05 09:04:00
6305,105,svm,0.75,180.3,2025-01-05 09:05:00
6306,106,xgb,0.602,73.4,2025-01-05 09:06:00
6307,107,rf,0.845,188.4,2025-01-05 09:07:00
6308,108,svm,0.978,293.0,2025-01-05 09:08:00
6309,109,logreg,0.544,190.2,2025-01-05 09:09:00
6310,110,svm,0.721,74.6,2025-01-05 09:10:00
6311,111,svm,0.922,246.3,2025-01-05 09:11:00
6312,112,xgb,0.787,170.9,2025-01-05 09:12:00
6313,113,svm,0.67,263.3,2025-01-05 09:13:00
6314,114,rf,0.686,74.6,2025-01-05 09:14:00
6315,115,rf,0.823,251.7,2025-01-05 09:15:00
6316,116,xgb,0.731,55.3,2025-01-05 09:16:00
6317,117,rf,0.919,163.9,2025-01-05 09:17:00
6318,118,logreg,0.988,195.4,2025-01-05 09:18:00
6319,119,logreg,0.502,274.3,2025-01-05 09:19:00
6320,120,svm,0.587,25.6,2025-01-05 09:20:00
6321,121,svm,0.626,245.3,2025-01-05 09:21:00
6322,122,logreg,0.538,268.1,2025-01-05 09:22:00
6323,123,logreg,0.97,97.7,2025-01-05 09:23:00
6324,124,xgb,0.664,261.8,2025-01-05 09:24:00
6325,125,svm,0.701,80.4,2025-01-05 09:25:00
6326,126,svm,0.972,12.2,2025-01-05 09:26:00
6327,127,rf,0.566,294.1,2025-01-05 09:27:00
6328,128,rf,0.629,146.5,2025-01-05 09:28:00
6329,129,xgb,0.707,280.2,2025-01-05 09:29:00
6330,130,rf,0.629,78.5,2025-01-05 09:30:00
6331,131,svm,0.722,159.1,2025-01-05 09:31:00
6332,132,xgb,0.79,238.5,2025-01-05 09:32:00
6333,133,rf,0.782,173.0,2025-01-05 09:33:00
6334,134,rf,0.705,121.2,2025-01-05 09:34:00
6335,135,rf,0.779,52.8,2025-01-05 09:35:00
6336,136,svm,0.96,153.2,2025-01-05 09:36:00
6337,137,svm,0.927,226.6,2025-01-05 09:37:00
6338,138,svm,0.555,212.4,2025-01-05 09:38:00
6339,139,svm,0.763,267.9,2025-01-05 09:39:00
6340,140,xgb,0.914,37.9,2025-01-05 09:40:00
6341,141,svm,0.935,7.4,2025-01-05 09:41:00
6342,142,logreg,0.895,288.0,2025-01-05 09:42:00
6343,143,rf,0.887,227.5,2025-01-05 09:43:00
6344,144,svm,0.88,229.9,2025-01-05 09:44:00
6345,145,rf,0.6,284.2,2025-01-05 09:45:00
6346,146,rf,0.749,62.5,2025-01-05 09:46:00
6347,147,logreg,0.717,224.5,2025-01-05 09:47:00
6348,148,xgb,0.859,65.1,2025-01-05 09:48:00
6349,149,svm,0.873,135.4,2025-01-05 09:49:00
6350,150,svm,0.546,215.5,2025-01-05 09:50:00
6351,151,rf,0.805,34.7,2025-01-05 09:51:00
6352,152,svm,0.595,247.9,2025-01-05 09:52:00
6353,153,logreg,0.975,56.7,2025-01-05 09:53:00
6354,154,xgb,0.694,105.3,2025-01-05 09:54:00
6355,155,xgb,0.975,277.2,2025-01-05 09:55:00
6356,156,rf,0.821,51.9,2025-01-05 09:56:00
6357,157,xgb,0.938,183.8,2025-01-05 09:57:00
6358,158,svm,0.721,41.1,2025-01-05 09:58:00
6359,159,svm,0.871,20.8,2025-01-05 09:59:00
6360,160,rf,0.847,148.9,2025-01-05 10:00:00
6361,161,svm,0.549,65.3,2025-01-05 10:01:00
6362,162,svm,0.682,234.5,2025-01-05 10:02:00
6363,163,rf,0.529,145.3,2025-01-05 10:03:00
6364,164,svm,0.548,190.7,2025-01-05 10:04:00
6365,165,xgb,0.571,83.8,2025-01-05 10:05:00
6366,166,logreg,0.514,219.3,2025-01-05 10:06:00
6367,167,logreg,0.574,117.5,2025-01-05 10:07:00
6368,168,svm,0.924,172.7,2025-01-05 10:08:00
6369,169,xgb,0.59,112.6,2025-01-05 10:09:00
6370,170,logreg,0.913,238.2,2025-01-05 10:10:00
6371,171,xgb,0.642,80.2,2025-01-05 10:11:00
6372,172,xgb,0.584,30.8,2025-01-05 10:12:00
6373,173,rf,0.517,92.3,2025-01-05 10:13:00
6374,174,logreg,0.549,115.1,2025-01-05 10:14:00
6375,175,rf,0.733,45.6,2025-01-05 10:15:00
6376,176,logreg,0.72,196.2,2025-01-05 10:16:00
6377,177,rf,0.958,46.3,2025-01-05 10:17:00
6378,178,rf,0.516,101.2,2025-01-05 10:18:00
6379,179,xgb,0.692,241.0,2025-01-05 10:19:00
6380,180,xgb,0.534,108.8,2025-01-05 10:20:00
6381,181,logreg,0.97,175.4,2025-01-05 10:21:00
6382,182,rf,0.666,143.3,2025-01-05 10:22:00
6383,183,svm,0.515,29.6,2025-01-05 10:23:00
6384,184,xgb,0.567,286.6,2025-01-05 10:24:00
6385,185,rf,0.513,139.0,2025-01-05 10:25:00
6386,186,logreg,0.544,226.0,2025-01-05 10:26:00
6387,187,rf,0.821,52.3,2025-01-05 10:27:00
6388,188,rf,0.553,162.6,2025-01-05 10:28:00
6389,189,logreg,0.778,223.2,2025-01-05 10:29:00
6390,190,logreg,0.933,196.9,2025-01-05 10:30:00
6391,191,logreg,0.57,36.9,2025-01-05 10:31:00
6392,192,svm,0.655,276.7,2025-01-05 10:32:00
6393,193,svm,0.864,237.9,2025-01-05 10:33:00
6394,194,logreg,0.554,51.0,2025-01-05 10:34:00
6395,195,rf,0.732,2.9,2025-01-05 10:35:00
6396,196,svm,0.65,122.7,2025-01-05 10:36:00
6397,197,xgb,0.904,228.1,2025-01-05 10:37:00
6398,198,svm,0.92,279.3,2025-01-05 10:38:00
6399,199,xgb,0.59,44.1,2025-01-05 10:39:00
6400,0,logreg,0.508,103.4,2025-01-05 10:40:00
6401,1,xgb,0.947,81.7,2025-01-05 10:41:00
6402,2,rf,0.57,220.0,2025-01-05 10:42:00
6403,3,rf,0.786,92.2,2025-01-05 10:43:00
6404,4,logreg,0.891,142.9,2025-01-05 10:44:00
6405,5,xgb,0.684,7.8,2025-01-05 10:45:00
6406,6,xgb,0.706,188.0,2025-01-05 10:46:00
6407,7,svm,0.546,277.0,2025-01-05 10:47:00
6408,8,logreg,0.7,195.8,2025-01-05 10:48:00
6409,9,svm,0.853,8.2,2025-01-05 10:49:00
6410,10,xgb,0.632,104.1,2025-01-05 10:50:00
6411,11,svm,0.786,105.9,2025-01-05 10:51:00
6412,12,logreg,0.518,32.6,2025-01-05 10:52:00
6413,13,rf,0.657,279.1,2025-01-05 10:53:00
6414,14,rf,0.584,129.5,2025-01-05 10:54:00
6415,15,logreg,0.987,211.2,2025-01-05 10:55:00
6416,16,logreg,0.625,167.2,2025-01-05 10:56:00
6417,17,logreg,0.562,139.6,2025-01-05 10:57:00
6418,18,rf,0.945,150.6,2025-01-05 10:58:00
6419,19,svm,0.653,78.4,2025-01-05 10:59:00
6420,20,xgb,0.715,197.5,2025-01-05 11:00:00
6421,21,rf,0.979,33.8,2025-01-05 11:01:00
6422,22,rf,0.74,186.3,2025-01-05 11:02:00
6423,23,xgb,0.542,90.9,2025-01-05 11:03:00
6424,24,rf,0.698,221.4,2025-01-05 11:04:00
6425,25,xgb,0.693,288.6,2025-01-05 11:05:00
6426,26,xgb,0.908,235.8,2025-01-05 11:06:00
6427,27,xgb,0.637,81.4,2025-01-05 11:07:00
6428,28,logreg,0.633,283.4,2025-01-05 11:08:00
6429,29,rf,0.747,36.1,2025-01-05 11:09:00
6430,30,logreg,0.656,130.1,2025-01-05 11:10:00
6431,31,xgb,0.85,3.9,2025-01-05 11:11:00
6432,32,rf,0.989,60.6,2025-01-05 11:12:00
6433,33,logreg,0.836,223.0,2025-01-05 11:13:00
6434,34,rf,0.676,99.3,2025-01-05 11:14:00
6435,35,xgb,0.873,1.6,2025-01-05 11:15:00
6436,36,rf,0.509,156.2,2025-01-05 11:16:00
6437,37,xgb,0.889,223.4,2025-01-05 11:17:00
6438,38,logreg,0.722,178.5,2025-01-05 11:18:00
6439,39,rf,0.502,156.8,2025-01-05 11:19:00
6440,40,rf,0.559,36.6,2025-01-05 11:20:00
6441,41,rf,0.511,286.5,2025-01-05 11:21:00
6442,42,rf,0.688,226.1,2025-01-05 11:22:00
6443,43,xgb,0.902,42.5,2025-01-05 11:23:00
6444,44,logreg,0.599,137.6,2025-01-05 11:24:00
6445,45,logreg,0.863,185.7,2025-01-05 11:25:00
6446,46,logreg,0.504,238.8,2025-01-05 11:26:00
6447,47,svm,0.647,296.7,2025-01-05 11:27:00
6448,48,rf,0.962,260.1,2025-01-05 11:28:00
6449,49,logreg,0.735,78.1,2025-01-05 11:29:00
6450,50,xgb,0.52,7.9,2025-01-05 11:30:00
6451,51,svm,0.835,75.5,2025-01-05 11:31:00
6452,52,rf,0.936,217.2,2025-01-05 11:32:00
6453,53,xgb,0.967,25.7,2025-01-05 11:33:00
6454,54,rf,0.756,26.5,2025-01-05 11:34:00
6455,55,rf,0.824,167.0,2025-01-05 11:35:00
6456,56,svm,0.84,99.6,2025-01-05 11:36:00
6457,57,xgb,0.872,288.9,2025-01-05 11:37:00
6458,58,svm,0.574,6.4,2025-01-05 11:38:00
6459,59,svm,0.894,199.8,2025-01-05 11:39:00
6460,60,rf,0.678,97.9,2025-01-05 11:40:00
6461,61,xgb,0.636,123.9,2025-01-05 11:41:00
6462,62,logreg,0.658,283.1,2025-01-05 11:42:00
6463,63,svm,0.639,267.3,2025-01-05 11:43:00
6464,64,svm,0.923,130.2,2025-01-05 11:44:00
6465,65,xgb,0.851,29.6,2025-01-05 11:45:00
6466,66,xgb,0.631,193.5,2025-01-05 11:46:00
6467,67,rf,0.897,212.2,2025-01-05 11:47:00
6468,68,rf,0.837,46.5,2025-01-05 11:48:00
6469,69,xgb,0.82,154.5,2025-01-05 11:49:00
6470,70,svm,0.974,45.6,2025-01-05 11:50:00
6471,71,logreg,0.569,159.7,2025-01-05 11:51:00
6472,72,rf,0.743,207.0,2025-01-05 11:52:00
6473,73,xgb,0.729,237.1,2025-01-05 11:53:00
6474,74,svm,0.812,58.6,2025-01-05 11:54:00
6475,75,svm,0.578,279.2,2025-01-05 11:55:00
6476,76,svm,0.988,6.2,2025-01-05 11:56:00
6477,77,svm,0.543,186.3,2025-01-05 11:57:00
6478,78,xgb,0.77,100.3,2025-01-05 11:58:00
6479,79,rf,0.836,281.5,2025-01-05 11:59:00
6480,80,xgb,0.885,292.4,2025-01-05 12:00:00
6481,81,svm,0.777,86.8,2025-01-05 12:01:00
6482,82,logreg,0.556,10.5,2025-01-05 12:02:00
6483,83,logreg,0.795,66.5,2025-01-05 12:03:00
6484,84,svm,0.709,8.0,2025-01-05 12:04:00
6485,85,rf,0.563,73.4,2025-01-05 12:05:00
6486,86,xgb,0.725,9.9,2025-01-05 12:06:00
6487,87,xgb,0.598,271.3,2025-01-05 12:07:00
6488,88,logreg,0.534,27.8,2025-01-05 12:08:00
6489,89,rf,0.821,80.1,2025-01-05 12:09:00
6490,90,svm,0.506,220.9,2025-01-05 12:10:00
6491,91,logreg,0.868,68.1,2025-01-05 12:11:00
6492,92,svm,0.653,217.9,2025-01-05 12:12:00
6493,93,svm,0.821,268.3,2025-01-05 12:13:00
6494,94,logreg,0.705,66.4,2025-01-05 12:14:00
6495,95,svm,0.688,290.0,2025-01-05 12:15:00
6496,96,rf,0.805,100.5,2025-01-05 12:16:00
6497,97,rf,0.679,216.0,2025-01-05 12:17:00
6498,98,xgb,0.972,93.4,2025-01-05 12:18:00
6499,99,xgb,0.627,105.6,2025-01-05 12:19:00
6500,100,logreg,0.541,299.8,2025-01-05 12:20:00
6501,101,xgb,0.58,96.0,2025-01-05 12:21:00
6502,102,rf,0.867,38.7,2025-01-05 12:22:00
6503,103,logreg,0.827,55.8,2025-01-05 12:23:00
6504,104,logreg,0.984,153.3,2025-01-05 12:24:00
6505,105,logreg,0.845,116.8,2025-01-05 12:25:00
6506,106,svm,0.957,235.2,2025-01-05 12:26:00
6507,107,xgb,0.919,83.5,2025-01-05 12:27:00
6508,108,rf,0.969,186.8,2025-01-05 12:28:00
6509,109,logreg,0.933,123.2,2025-01-05 12:29:00
6510,110,logreg,0.75,253.4,2025-01-05 12:30:00
6511,111,svm,0.732,249.1,2025-01-05 12:31:00
6512,112,xgb,0.783,192.1,2025-01-05 12:32:00
6513,113,svm,0.507,124.4,2025-01-05 12:33:00
6514,114,rf,0.895,91.7,2025-01-05 12:34:00
6515,115,logreg,0.987,292.1,2025-01-05 12:35:00
6516,116,xgb,0.615,259.4,2025-01-05 12:36:00
6517,117,xgb,0.651,92.9,2025-01-05 12:37:00
6518,118,logreg,0.931,226.4,2025-01-05 12:38:00
6519,119,xgb,0.964,46.1,2025-01-05 12:39:00
6520,120,svm,0.887,130.4,2025-01-05 12:40:00
6521,121,svm,0.796,225.6,2025-01-05 12:41:00
6522,122,xgb,0.675,172.9,2025-01-05 12:42:00
6523,123,xgb,0.508,120.5,2025-01-05 12:43:00
6524,124,svm,0.893,193.2,2025-01-05 12:44:00
6525,125,rf,0.876,31.2,2025-01-05 12:45:00
6526,126,logreg,0.879,164.5,2025-01-05 12:46:00
6527,127,rf,0.76,139.6,2025-01-05 12:47:00
6528,128,rf,0.92,129.3,2025-01-05 12:48:00
6529,129,svm,0.61,203.5,2025-01-05 12:49:00
6530,130,svm,0.745,259.3,2025-01-05 12:50:00
6531,131,xgb,0.855,158.9,2025-01-05 12:51:00
6532,132,svm,0.787,126.5,2025-01-05 12:52:00
6533,133,rf,0.987,122.1,2025-01-05 12:53:00
6534,134,rf,0.67,30.4,2025-01-05 12:54:00
6535,135,rf,0.987,55.3,2025-01-05 12:55:00
6536,136,xgb,0.899,111.9,2025-01-05 12:56:00
6537,137,xgb,0.822,84.4,2025-01-05 12:57:00
6538,138,xgb,0.621,9.8,2025-01-05 12:58:00
6539,139,logreg,0.525,183.8,2025-01-05 12:59:00
6540,140,logreg,0.502,283.8,2025-01-05 13:00:00
6541,141,logreg,0.57,214.3,2025-01-05 13:01:00
6542,142,logreg,0.526,18.5,2025-01-05 13:02:00
6543,143,xgb,0.531,210.0,2025-01-05 13:03:00
6544,144,rf,0.791,165.7,2025-01-05 13:04:00
6545,145,rf,0.539,242.5,2025-01-05 13:05:00
6546,146,rf,0.96,63.7,2025-01-05 13:06:00
6547,147,logreg,0.899,73.0,2025-01-05 13:07:00
6548,148,logreg,0.866,177.3,2025-01-05 13:08:00
6549,149,logreg,0.873,166.9,2025-01-05 13:09:00
6550,150,rf,0.883,32.4,2025-01-05 13:10:00
6551,151,logreg,0.933,47.5,2025-01-05 13:11:00
6552,152,svm,0.835,185.4,2025-01-05 13:12:00
6553,153,rf,0.854,78.3,2025-01-05 13:13:00
6554,154,svm,0.914,191.2,2025-01-05 13:14:00
6555,155,svm,0.925,276.5,2025-01-05 13:15:00
6556,156,rf,0.538,287.5,2025-01-05 13:16:00
6557,157,svm,0.609,159.5,2025-01-05 13:17:00
6558,158,rf,0.511,276.9,2025-01-05 13:18:00
6559,159,logreg,0.756,2.0,2025-01-05 13:19:00
6560,160,xgb,0.882,180.0,2025-01-05 13:20:00
6561,161,rf,0.85,140.9,2025-01-05 13:21:00
6562,162,logreg,0.552,9.2,2025-01-05 13:22:00
6563,163,rf,0.882,141.5,2025-01-05 13:23:00
6564,164,xgb,0.564,61.6,2025-01-05 13:24:00
6565,165,logreg,0.623,147.6,2025-01-05 13:25:00
6566,166,rf,0.762,146.1,2025-01-05 13:26:00
6567,167,xgb,0.52,263.6,2025-01-05 13:27:00
6568,168,rf,0.941,3.1,2025-01-05 13:28:00
6569,169,svm,0.768,202.4,2025-01-05 13:29:00
6570,170,svm,0.884,140.2,2025-01-05 13:30:00
6571,171,rf,0.507,195.7,2025-01-05 13:31:00
6572,172,svm,0.595,230.6,2025-01-05 13:32:00
6573,173,xgb,0.929,289.2,2025-01-05 13:33:00
6574,174,xgb,0.975,37.3,2025-01-05 13:34:00
6575,175,rf,0.887,116.0,2025-01-05 13:35:00
6576,176,logreg,0.77,254.2,2025-01-05 13:36:00
6577,177,svm,0.695,142.2,2025-01-05 13:37:00
6578,178,logreg,0.892,205.0,2025-01-05 13:38:00
6579,179,svm,0.532,186.3,2025-01-05 13:39:00
6580,180,rf,0.62,255.1,2025-01-05 13:40:00
6581,181,svm,0.842,281.9,2025-01-05 13:41:00
6582,182,xgb,0.544,17.4,2025-01-05 13:42:00
6583,183,rf,0.911,268.5,2025-01-05 13:43:00
6584,184,xgb,0.69,2.3,2025-01-05 13:44:00
6585,185,rf,0.607,109.8,2025-01-05 13:45:00
6586,186,svm,0.937,47.8,2025-01-05 13:46:00
6587,187,xgb,0.844,208.8,2025-01-05 13:47:00
6588,188,xgb,0.783,87.3,2025-01-05 13:48:00
6589,189,svm,0.747,66.9,2025-01-05 13:49:00
6590,190,rf,0.648,33.0,2025-01-05 13:50:00
6591,191,logreg,0.794,243.0,2025-01-05 13:51:00
6592,192,rf,0.655,69.4,2025-01-05 13:52:00
6593,193,xgb,0.549,273.6,2025-01-05 13:53:00
6594,194,logreg,0.733,110.1,2025-01-05 13:54:00
6595,195,logreg,0.842,121.9,2025-01-05 13:55:00
6596,196,xgb,0.613,260.5,2025-01-05 13:56:00
6597,197,svm,0.614,165.4,2025-01-05 13:57:00
6598,198,rf,0.502,6.1,2025-01-05 13:58:00
6599,199,rf,0.931,83.6,2025-01-05 13:59:00
6600,0,logreg,0.706,230.8,2025-01-05 14:00:00
6601,1,xgb,0.74,246.3,2025-01-05 14:01:00
6602,2,logreg,0.919,37.6,2025-01-05 14:02:00
6603,3,logreg,0.621,101.8,2025-01-05 14:03:00
